timestamp,forecasted_power
2017-11-01 18:15:00+00:00,32497.099610733665
2017-11-01 18:20:00+00:00,32542.296401762458
2017-11-01 18:25:00+00:00,32623.77789733595
2017-11-01 18:30:00+00:00,32676.518331310494
2017-11-01 18:35:00+00:00,32478.505794732366
2017-11-01 18:40:00+00:00,31766.037266071187
2017-11-01 18:45:00+00:00,30958.036593656536
2017-11-01 18:50:00+00:00,30469.73620082883
2017-11-01 18:55:00+00:00,30232.087771954553
2017-11-01 19:00:00+00:00,30301.578268248446
2017-11-01 19:05:00+00:00,30653.385360531876
2017-11-01 19:10:00+00:00,30733.65741705334
2017-11-01 19:15:00+00:00,30799.328654542336
2017-11-01 19:20:00+00:00,30848.01562385373
2017-11-01 19:25:00+00:00,30877.21112998346
2017-11-01 19:30:00+00:00,30906.420432967385
2017-11-01 19:35:00+00:00,31177.946057912144
2017-11-01 19:40:00+00:00,31723.30099920634
2017-11-01 19:45:00+00:00,32382.968881695964
2017-11-01 19:50:00+00:00,32821.499592821005
2017-11-01 19:55:00+00:00,33012.524193080695
2017-11-01 20:00:00+00:00,32992.26632316505
2017-11-01 20:05:00+00:00,32859.28185220627
2017-11-01 20:10:00+00:00,32685.462440122843
2017-11-01 20:15:00+00:00,32654.226021561393
2017-11-01 20:20:00+00:00,32678.267806488777
2017-11-01 20:25:00+00:00,32727.083631605095
2017-11-01 20:30:00+00:00,32752.081317097225
2017-11-01 20:35:00+00:00,32521.683731262998
2017-11-01 20:40:00+00:00,31793.915172625257
2017-11-01 20:45:00+00:00,30963.849157229597
2017-11-01 20:50:00+00:00,30458.84971637676
2017-11-01 20:55:00+00:00,30188.590548964796
2017-11-01 21:00:00+00:00,30209.43265603958
2017-11-01 21:05:00+00:00,30506.678129594675
2017-11-01 21:10:00+00:00,30573.872812317295
2017-11-01 21:15:00+00:00,30642.338594106994
2017-11-01 21:20:00+00:00,30689.612833681396
